06月16日,四川省凉山彝族自治州冕宁县,土豆,"['青薯9号3两往上：0.8元/斤  ', '2两到3两：0.45元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1445116.html
06月15日,四川省成都市崇州市,茄子,['长紫茄：1元/斤  '],殇璃,https://www.lvguo.net/baojia/detail/1444678.html
06月14日,四川省凉山彝族自治州冕宁县,大葱,"['长白大葱1㎝一2㎝：0.6元/斤  ', '2㎝以上：0.55元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1444434.html
06月14日,四川省凉山彝族自治州冕宁县,土豆,"['青薯9号3两往上：0.8元/斤  ', '2一3两：0.5元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1444433.html
06月01日,四川省凉山彝族自治州冕宁县,大葱,"['长白大葱1㎝一2㎝：0.7元/斤  ', '统货：0.6元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1440542.html
06月01日,四川省凉山彝族自治州冕宁县,土豆,"['青薯9号3两往上：0.7元/斤  ', '3两往下：0.4元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1440539.html
05月30日,四川省凉山彝族自治州会理县,土豆,['中薯系列二两起：0.8元/斤  '],孤军奋战,https://www.lvguo.net/baojia/detail/1439608.html
05月27日,四川省凉山彝族自治州冕宁县,大葱,"['长白大葱1㎝一1.5㎝：0.75元/斤  ', '1.5㎝以上：0.6元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1438332.html
05月27日,四川省凉山彝族自治州冕宁县,土豆,"['青薯9号3两往上：0.7元/斤  ', '1两到2两5：0.3元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1438331.html
05月24日,四川省资阳市安岳县,辣椒,['线椒5吨：1.5元/斤  '],优质黑皮冬瓜,https://www.lvguo.net/baojia/detail/1437414.html
05月24日,四川省凉山彝族自治州冕宁县,大葱,"['长白大葱1㎝一1.5㎝：0.75元/斤  ', '1.5㎝一2㎝：0.65元/斤', '2㎝以上：0.55元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1437356.html
05月24日,四川省凉山彝族自治州冕宁县,土豆,['青薯9号3两往上：0.7元/斤  '],弱水三千,https://www.lvguo.net/baojia/detail/1437354.html
05月22日,四川省凉山彝族自治州冕宁县,大葱,"['长白大葱1㎝一2㎝：0.75元/斤  ', '2㎝一3㎝：0.6元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1436754.html
05月22日,四川省凉山彝族自治州冕宁县,土豆,['青薯9号3两向上：0.7元/斤  '],弱水三千,https://www.lvguo.net/baojia/detail/1436752.html
05月16日,四川省成都市大邑县,洋葱,['红皮洋葱7公分以上：0.33元/斤  '],廖志强,https://www.lvguo.net/baojia/detail/1434419.html
05月15日,四川省凉山彝族自治州冕宁县,洋葱,"['紫皮洋葱5公分一9公分以上：0.35元/斤  ', '5公分以下：0.3元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1434078.html
05月15日,四川省凉山彝族自治州冕宁县,大葱,"['长白大葱1㎝一2㎝：0.65元/斤  ', '3㎝以上：0.45元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1434077.html
05月15日,四川省凉山彝族自治州冕宁县,土豆,['青薯9号3两往上：0.9元/斤  '],弱水三千,https://www.lvguo.net/baojia/detail/1434076.html
05月15日,四川省成都市大邑县,洋葱,['红皮洋葱八公分以上：0.4元/斤  '],大邑红皮洋葱,https://www.lvguo.net/baojia/detail/1433826.html
05月12日,四川省成都市大邑县,洋葱,['红皮洋葱3两以上：0.37元/斤  '],张国树,https://www.lvguo.net/baojia/detail/1432598.html
05月11日,四川省成都市大邑县,洋葱,['红皮洋葱3两以上：0.26元/斤  '],张国树,https://www.lvguo.net/baojia/detail/1432206.html
05月08日,四川省自贡市荣县,西红柿,['硬粉3000：1.2元/斤  '],各种蔬菜阿欣,https://www.lvguo.net/baojia/detail/1431330.html
05月08日,四川省内江市,生姜,['小黄姜通货：3.8元/斤  '],a生姜王,https://www.lvguo.net/baojia/detail/1431170.html
05月08日,四川省凉山彝族自治州西昌市,洋葱,"['洋葱8-13公分：360元/吨  ', '5-8公分：500元/吨']",甘肃下河清洋葱,https://www.lvguo.net/baojia/detail/1431142.html
05月06日,四川省凉山彝族自治州西昌市,洋葱,['红皮洋葱三两起：0.35元/斤  '],官正雄,https://www.lvguo.net/baojia/detail/1430544.html
05月05日,四川省成都市大邑县,洋葱,['红皮洋葱8公分以上：0.45-0.48元/斤  '],廖志强,https://www.lvguo.net/baojia/detail/1430283.html
05月04日,四川省凉山彝族自治州冕宁县,土豆,"['青薯9号3两往上：1.2元/斤  ', '3两往下2两：0.8元/斤', '1两一2两：0.6元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1429892.html
05月04日,四川省凉山彝族自治州冕宁县,大葱,"['长白大葱统货：0.35元/斤  ', '精品：0.45-0.5元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1429884.html
05月04日,四川省凉山彝族自治州冕宁县,洋葱,['紫皮洋葱4两往上：0.35-0.4元/斤  '],弱水三千,https://www.lvguo.net/baojia/detail/1429883.html
04月30日,四川省凉山彝族自治州会理县,土豆,['中薯系列统货：1.35元/斤  '],孤军奋战,https://www.lvguo.net/baojia/detail/1428187.html
04月27日,四川省凉山彝族自治州西昌市,洋葱,['红皮洋葱6~8cm：0.35-0.4元/斤  '],勤劳小农民,https://www.lvguo.net/baojia/detail/1427067.html
04月22日,四川省成都市大邑县,洋葱,['红皮洋葱8公分以上：0.3元/斤  '],廖志强,https://www.lvguo.net/baojia/detail/1425446.html
04月15日,四川省绵阳市三台县,小白菜,['小白菜快菜1斤：0.7元/斤  '],小白菜专业,https://www.lvguo.net/baojia/detail/1423149.html
04月14日,四川省凉山彝族自治州西昌市,洋葱,['红皮洋葱：0.3元/斤  '],官正雄,https://www.lvguo.net/baojia/detail/1423030.html
04月12日,四川省凉山彝族自治州冕宁县,大葱,['长白大葱统货：0.35元/斤  '],弱水三千,https://www.lvguo.net/baojia/detail/1422382.html
04月12日,四川省凉山彝族自治州冕宁县,洋葱,['紫皮洋葱4两起秤：0.38元/斤  '],弱水三千,https://www.lvguo.net/baojia/detail/1422381.html
04月12日,四川省凉山彝族自治州冕宁县,甘蓝,['牛心甘蓝统货：0.6元/斤  '],弱水三千,https://www.lvguo.net/baojia/detail/1422379.html
04月10日,四川省凉山彝族自治州冕宁县,大葱,['长白大葱0.3：0.4元/斤  '],弱水三千,https://www.lvguo.net/baojia/detail/1422017.html
04月10日,四川省凉山彝族自治州冕宁县,洋葱,['紫皮洋葱0.38：0.4元/斤  '],弱水三千,https://www.lvguo.net/baojia/detail/1422016.html
04月10日,四川省凉山彝族自治州冕宁县,甘蓝,['牛心甘蓝0.6：0.6元/斤  '],弱水三千,https://www.lvguo.net/baojia/detail/1422015.html
04月10日,四川省凉山彝族自治州西昌市,洋葱,['红皮洋葱二两五起：0.35元/斤  '],汪洋桥,https://www.lvguo.net/baojia/detail/1421895.html
04月10日,四川省凉山彝族自治州西昌市,洋葱,['红皮洋葱二两五起：0.35元/斤  '],西昌洋葱zxsxxx,https://www.lvguo.net/baojia/detail/1421889.html
04月09日,四川省成都市大邑县,洋葱,['红皮洋葱四两以上：0.25元/斤  '],廖川,https://www.lvguo.net/baojia/detail/1421735.html
04月07日,四川省凉山彝族自治州西昌市,洋葱,['红皮洋葱三两以上：0.4元/斤  '],官正雄,https://www.lvguo.net/baojia/detail/1421227.html
04月05日,四川省凉山彝族自治州西昌市,洋葱,['红皮洋葱好货通货：0.4元/斤  '],西昌洋葱甘蓝,https://www.lvguo.net/baojia/detail/1420506.html
04月02日,四川省凉山彝族自治州西昌市,洋葱,['洋葱5-8：1100元/吨  '],甘肃下河清洋葱,https://www.lvguo.net/baojia/detail/1419890.html
04月01日,四川省成都市彭州市,白菜,['韩国黄心白菜每公斤：1元/公斤  '],瑜宁菜业,https://www.lvguo.net/baojia/detail/1419666.html
04月01日,四川省凉山彝族自治州西昌市,洋葱,['红皮洋葱：0.5元/斤  '],甘蓝/洋葱代办（韩先生）,https://www.lvguo.net/baojia/detail/1419518.html
03月28日,四川省凉山彝族自治州西昌市,洋葱,['红皮洋葱三两起：0.5元/斤  '],官正雄,https://www.lvguo.net/baojia/detail/1418692.html
03月26日,四川省凉山彝族自治州西昌市,洋葱,['红皮洋葱红皮洋葱：0.55元/斤  '],18981540199,https://www.lvguo.net/baojia/detail/1418185.html
03月25日,四川省自贡市富顺县,辣椒,['线椒10号袋：35元/袋  '],川椒种业,https://www.lvguo.net/baojia/detail/1417897.html
03月19日,四川省凉山彝族自治州冕宁县,甘蓝,['牛心甘蓝1斤半起拜：0.8元/斤  '],弱水三千,https://www.lvguo.net/baojia/detail/1416661.html
03月19日,四川省凉山彝族自治州冕宁县,洋葱,"['紫皮洋葱3两上秤：0.65元/斤  ', '3两以下：0.3元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1416660.html
03月19日,四川省凉山彝族自治州冕宁县,大葱,"['长白大葱葱白细长28-30公：0.4元/斤  ', '葱白中粗28-30公：0.38元/斤', '葱白大粗28-30：0.25元/斤']",弱水三千,https://www.lvguo.net/baojia/detail/1416659.html
03月17日,四川省凉山彝族自治州西昌市,洋葱,['紫皮洋葱70：0.85元/斤  '],朱帅,https://www.lvguo.net/baojia/detail/1416181.html
03月14日,四川省凉山彝族自治州西昌市,甘蓝,['特优甘蓝1.5：0.35元/斤  '],彭荣蔬菜代办,https://www.lvguo.net/baojia/detail/1415563.html
03月10日,四川省达州市大竹县,其他蔬菜,['精品红香椿件：12元/斤  '],香椿诚信经销,https://www.lvguo.net/baojia/detail/1414642.html
03月08日,四川省达州市大竹县,其他蔬菜,['精品红香椿：14元/斤  '],香椿诚信经销,https://www.lvguo.net/baojia/detail/1414157.html
03月08日,四川省乐山市犍为县,生姜,['白姜和二黄姜：10000元/吨  '],新民刘,https://www.lvguo.net/baojia/detail/1414036.html
03月05日,四川省达州市大竹县,其他蔬菜,['精品红香椿：18元/斤  '],香椿诚信经销,https://www.lvguo.net/baojia/detail/1413494.html
03月02日,四川省资阳市雁江区,红薯,['眉山红薯3两：0.38元/斤  '],四川资阳周元六,https://www.lvguo.net/baojia/detail/1412717.html
03月02日,四川省资阳市雁江区,红薯,['龙署九号3两：0.38元/斤  '],四川资阳周元六,https://www.lvguo.net/baojia/detail/1412716.html
02月28日,四川省资阳市,红薯,['徐薯18号斤：0.35元/斤  '],资阳土特产,https://www.lvguo.net/baojia/detail/1412159.html
02月27日,四川省资阳市,红薯,['徐薯18号三两以上：0.5-0.7元/斤  '],资阳土特产,https://www.lvguo.net/baojia/detail/1411790.html
02月25日,四川省凉山彝族自治州西昌市,甘蓝,['特优甘蓝1.5：0.7元/斤  '],彭荣蔬菜代办,https://www.lvguo.net/baojia/detail/1411426.html
02月25日,四川省资阳市,其他蔬菜,['黄皮红心3两以上：0.42元/斤  '],资阳土特产,https://www.lvguo.net/baojia/detail/1411401.html
02月22日,四川省资阳市雁江区,红薯,['眉山红薯3两以上：0.38元/斤  '],周元六,https://www.lvguo.net/baojia/detail/1410832.html
02月18日,四川省资阳市,红薯,['徐薯18号20000斤起步：0.4元/斤  '],资阳土特产,https://www.lvguo.net/baojia/detail/1410139.html
02月18日,四川省资阳市,红薯,['商薯19红薯20000斤起步：0.5元/斤  '],资阳土特产,https://www.lvguo.net/baojia/detail/1410138.html
02月09日,四川省成都市崇州市,其他蔬菜,['儿菜3：0.7元/斤  '],wangaimin,https://www.lvguo.net/baojia/detail/1408874.html
02月06日,四川省攀枝花市米易县,西红柿,['硬粉：3-3.5元/斤  '],米易蔬菜代购,https://www.lvguo.net/baojia/detail/1408557.html
02月04日,四川省成都市金堂县,甘蓝,['牛心甘蓝地头价：1元/斤  '],四川张静,https://www.lvguo.net/baojia/detail/1408266.html
01月30日,四川省凉山彝族自治州西昌市,洋葱,['红皮洋葱红葱：1元/斤  '],西昌蔬菜大户,https://www.lvguo.net/baojia/detail/1407575.html
01月22日,四川省凉山彝族自治州西昌市,甘蓝,['特优1.5斤到3.5斤：0.5元/斤  '],西昌甘蓝洋葱,https://www.lvguo.net/baojia/detail/1407049.html
01月11日,四川省凉山彝族自治州西昌市,甘蓝,['特优特圆1.5一4斤：0.45元/斤  '],官正雄,https://www.lvguo.net/baojia/detail/1405729.html
01月09日,四川省乐山市市中区,其他蔬菜,['小葱35厘米：0.8元/斤  '],西瓜，果商,https://www.lvguo.net/baojia/detail/1405187.html
01月03日,四川省凉山彝族自治州西昌市,甘蓝,['特优特圆1.5一3斤：0.4元/斤  '],官正雄,https://www.lvguo.net/baojia/detail/1404006.html
12月31日,四川省资阳市,红薯,['徐薯18号：0.5元/斤  '],资阳土特产,https://www.lvguo.net/baojia/detail/1403307.html
12月31日,四川省资阳市,红薯,['商薯19红薯：0.5元/斤  '],资阳土特产,https://www.lvguo.net/baojia/detail/1403306.html
12月26日,四川省凉山彝族自治州西昌市,甘蓝,['特优甘蓝3.0斤左右：0.55元/斤  '],彭荣蔬菜代办,https://www.lvguo.net/baojia/detail/1402113.html
12月26日,四川省凉山彝族自治州西昌市,甘蓝,['牛心甘蓝1.5-3.0个：0.3元/斤  '],甘南,https://www.lvguo.net/baojia/detail/1402101.html
12月26日,四川省凉山彝族自治州西昌市,甘蓝,['牛心甘蓝1.5-3.0个：0.3元/斤  '],甘蓝/洋葱代办（韩先生）,https://www.lvguo.net/baojia/detail/1402098.html
12月23日,四川省资阳市简阳市,红薯,['商薯19红薯三两通天：0.4-0.45元/斤  信用度高'],西瓜帅哥,https://www.lvguo.net/baojia/detail/1401445.html
12月22日,四川省资阳市简阳市,红薯,['商薯19红薯三两通天：0.4-0.45元/斤  信用度高'],西瓜帅哥,https://www.lvguo.net/baojia/detail/1400990.html
12月21日,四川省凉山彝族自治州西昌市,甘蓝,['特优甘蓝2-3.5：0.55元/斤  '],边军,https://www.lvguo.net/baojia/detail/1400912.html
12月07日,四川省资阳市安岳县,其他蔬菜,['儿菜娃娃菜吨：1.8元/斤  '],优质黑皮冬瓜,https://www.lvguo.net/baojia/detail/1397116.html
12月06日,四川省凉山彝族自治州会东县,甘蓝,['牛心甘蓝1.5-3.0个：0.3元/斤  '],甘蓝/洋葱代办（韩先生）,https://www.lvguo.net/baojia/detail/1397029.html
12月06日,四川省凉山彝族自治州西昌市,甘蓝,['牛心甘蓝1.5-3.0个：0.3元/斤  '],甘南,https://www.lvguo.net/baojia/detail/1397024.html
12月04日,四川省凉山彝族自治州西昌市,甘蓝,['特优甘蓝1.5-3.5：0.4元/斤  '],边军,https://www.lvguo.net/baojia/detail/1396523.html
12月03日,四川省凉山彝族自治州西昌市,甘蓝,['特优甘蓝2-4斤：0.3元/斤  '],边军,https://www.lvguo.net/baojia/detail/1396126.html
11月24日,四川省凉山彝族自治州西昌市,甘蓝,['特优甘蓝1.5-4斤：0.2-0.25元/斤  '],边军,https://www.lvguo.net/baojia/detail/1393391.html
11月18日,四川省资阳市雁江区,红薯,['徐薯193两――2斤：0.45元/斤  '],libaiyuan18708,https://www.lvguo.net/baojia/detail/1391422.html
11月18日,四川省内江市东兴区,红薯,['香薯4两以上：0.5元/斤  '],四川内江红薯,https://www.lvguo.net/baojia/detail/1391259.html
11月18日,四川省凉山彝族自治州会理县,四季豆,['四季豆25厘米以上：3.2元/斤  '],虎°,https://www.lvguo.net/baojia/detail/1391210.html
11月15日,四川省凉山彝族自治州会理县,四季豆,['四季豆25厘米以上：3.3元/斤  '],虎°,https://www.lvguo.net/baojia/detail/1390331.html
11月07日,四川省凉山彝族自治州会理县,四季豆,['四季豆10000：3.3元/斤  '],虎°,https://www.lvguo.net/baojia/detail/1387219.html
11月06日,四川省凉山彝族自治州会理县,四季豆,['四季豆25：3.3元/斤  '],虎°,https://www.lvguo.net/baojia/detail/1386980.html
11月04日,四川省凉山彝族自治州会理县,四季豆,['四季豆：3.5元/斤  '],虎°,https://www.lvguo.net/baojia/detail/1386179.html
10月31日,四川省内江市威远县,生姜,['小黄姜：01元/斤  '],aaa货源专供,https://www.lvguo.net/baojia/detail/1384982.html
10月13日,四川省凉山彝族自治州西昌市,辣椒,['树椒58十五公分以上：0.6元/斤  '],18981540199,https://www.lvguo.net/baojia/detail/1378542.html
10月04日,四川省资阳市,红薯,['徐薯18号：0.3元/斤  '],资阳土特产,https://www.lvguo.net/baojia/detail/1375409.html
09月30日,四川省资阳市雁江区,红薯,['龙署九号40000：0.65元/斤  '],四川资阳周元六,https://www.lvguo.net/baojia/detail/1374345.html
09月20日,四川省资阳市,红薯,['徐薯18号：0.3元/斤  '],资阳土特产,https://www.lvguo.net/baojia/detail/1370847.html
09月13日,四川省资阳市雁江区,红薯,['龙署九号：0.6元/斤  '],四川资阳周元六,https://www.lvguo.net/baojia/detail/1368375.html
09月09日,四川省资阳市安岳县,南瓜,['鳄鱼南瓜车：0.9元/斤  '],优质黑皮冬瓜,https://www.lvguo.net/baojia/detail/1367118.html
09月03日,四川省南充市西充县,南瓜,['密本南瓜六斤以上：0.60元/斤  '],pl蒲伦,https://www.lvguo.net/baojia/detail/1365051.html
08月17日,四川省资阳市简阳市,辣椒,['线椒：1.8元/斤  '],xusuyaobayaojiu,https://www.lvguo.net/baojia/detail/1359812.html
08月08日,四川省乐山市峨眉山市,西红柿,['硬粉西红柿硬粉：0.5元/斤  '],绿果普通用户,https://www.lvguo.net/baojia/detail/1356999.html
08月04日,四川省遂宁市射洪县,莲藕,['白莲藕1斤4-7元：4元/斤  '],大锣莲藕,https://www.lvguo.net/baojia/detail/1355763.html
07月11日,四川省阿坝藏族羌族自治州松潘县,莴苣,['三青香莴笋：0.9元/斤  '],魏先生1,https://www.lvguo.net/baojia/detail/1346831.html
07月09日,四川省成都市新都区,蒜苗,['蒜黄40-50c\u2006m：7元/斤  '],ギ咫尺的梦想,https://www.lvguo.net/baojia/detail/1345653.html
07月08日,四川省南充市南部县,南瓜,['密本南瓜5公斤以上：0.8元/斤  '],a蜜本南瓜,https://www.lvguo.net/baojia/detail/1345449.html
07月06日,四川省成都市金牛区,辣椒,['灯笼椒5kg：6元/公斤  '],居家,https://www.lvguo.net/baojia/detail/1344431.html
07月03日,四川省泸州市泸县,豆角,['豇豆：1.6元/斤  '],泸县立石豇豆,https://www.lvguo.net/baojia/detail/1343250.html
06月26日,四川省德阳市中江县,苦瓜,['新秀一号4—7两：1元/斤  '],纯绿色种植,https://www.lvguo.net/baojia/detail/1341353.html
06月22日,四川省资阳市简阳市,辣椒,['线椒15-20厘米：1.6元/斤  '],xusuyaobayaojiu,https://www.lvguo.net/baojia/detail/1339826.html
06月21日,四川省资阳市简阳市,辣椒,['线椒15-20厘米：1.7元/斤  '],xusuyaobayaojiu,https://www.lvguo.net/baojia/detail/1339523.html
05月22日,四川省成都市郫县,大蒜,['温二早3-5：6元/斤  '],82514234,https://www.lvguo.net/baojia/detail/1327243.html
05月21日,四川省成都市大邑县,洋葱,['红皮洋葱四两以上：0.55元/斤  '],廖川,https://www.lvguo.net/baojia/detail/1326948.html
05月21日,四川省成都市大邑县,洋葱,['红皮洋葱半斤以上：0.62元/斤  '],廖川,https://www.lvguo.net/baojia/detail/1326946.html
05月20日,四川省成都市大邑县,洋葱,['红皮洋葱四两以上到一斤半：0.6元/斤  '],廖川,https://www.lvguo.net/baojia/detail/1326543.html
05月20日,四川省成都市大邑县,洋葱,['红皮洋葱四两以上：0.55元/斤  '],廖川,https://www.lvguo.net/baojia/detail/1326536.html
05月20日,四川省成都市大邑县,洋葱,['红皮洋葱四两以上：0.55元/斤  '],廖川,https://www.lvguo.net/baojia/detail/1326360.html
